 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 251140 Picuí
Período:2018
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";688;655;1343
"De 5 a 9 anos";643;620;1263
"De 10 a 14 anos";759;703;1462
"De 15 a 19 anos";866;804;1670
"De 20 a 24 anos";830;805;1635
"De 25 a 29 anos";745;731;1476
"De 30 a 34 anos";710;734;1444
"De 35 a 39 anos";667;679;1346
"De 40 a 44 anos";561;654;1215
"De 45 a 49 anos";537;608;1145
"De 50 a 54 anos";542;558;1100
"De 55 a 59 anos";426;465;891
"De 60 a 64 anos";323;368;691
"De 65 a 69 anos";283;324;607
"De 70 a 74 anos";242;284;526
"De 75 a 79 anos";169;207;376
"De 80 anos ou mais";218;298;516
"Total";9209;9497;18706
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

