 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 432290 Viadutos
Período:2007
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";134;125;259
"De 5 a 9 anos";180;181;361
"De 10 a 14 anos";211;204;415
"De 15 a 19 anos";239;224;463
"De 20 a 24 anos";203;192;395
"De 25 a 29 anos";175;179;354
"De 30 a 34 anos";177;170;347
"De 35 a 39 anos";195;193;388
"De 40 a 44 anos";221;212;433
"De 45 a 49 anos";219;210;429
"De 50 a 54 anos";190;213;403
"De 55 a 59 anos";173;170;343
"De 60 a 64 anos";138;126;264
"De 65 a 69 anos";106;121;227
"De 70 a 74 anos";82;120;202
"De 75 a 79 anos";57;97;154
"De 80 anos ou mais";62;96;158
"Total";2762;2833;5595
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

