 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 311560 Cedro do Abaeté
Período:2018
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";32;31;63
"De 5 a 9 anos";33;25;58
"De 10 a 14 anos";36;27;63
"De 15 a 19 anos";38;41;79
"De 20 a 24 anos";45;40;85
"De 25 a 29 anos";40;36;76
"De 30 a 34 anos";32;46;78
"De 35 a 39 anos";33;43;76
"De 40 a 44 anos";46;36;82
"De 45 a 49 anos";47;39;86
"De 50 a 54 anos";37;37;74
"De 55 a 59 anos";42;38;80
"De 60 a 64 anos";38;36;74
"De 65 a 69 anos";36;27;63
"De 70 a 74 anos";26;20;46
"De 75 a 79 anos";18;21;39
"De 80 anos ou mais";23;26;49
"Total";602;569;1171
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

