 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 351015 Canitar
Período:2020
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";246;235;481
"De 5 a 9 anos";228;216;444
"De 10 a 14 anos";201;192;393
"De 15 a 19 anos";245;223;468
"De 20 a 24 anos";239;218;457
"De 25 a 29 anos";211;206;417
"De 30 a 34 anos";189;200;389
"De 35 a 39 anos";208;189;397
"De 40 a 44 anos";204;188;392
"De 45 a 49 anos";172;169;341
"De 50 a 54 anos";151;108;259
"De 55 a 59 anos";128;145;273
"De 60 a 64 anos";89;99;188
"De 65 a 69 anos";69;79;148
"De 70 a 74 anos";46;57;103
"De 75 a 79 anos";29;37;66
"De 80 anos ou mais";29;47;76
"Total";2684;2608;5292
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

