 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 291700 Itiúba
Período:2009
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1688;1628;3316
"De 5 a 9 anos";1956;1894;3850
"De 10 a 14 anos";2111;2033;4144
"De 15 a 19 anos";1981;1801;3782
"De 20 a 24 anos";1712;1602;3314
"De 25 a 29 anos";1466;1421;2887
"De 30 a 34 anos";1274;1224;2498
"De 35 a 39 anos";1128;1051;2179
"De 40 a 44 anos";1072;997;2069
"De 45 a 49 anos";864;811;1675
"De 50 a 54 anos";733;717;1450
"De 55 a 59 anos";621;651;1272
"De 60 a 64 anos";626;629;1255
"De 65 a 69 anos";513;531;1044
"De 70 a 74 anos";352;418;770
"De 75 a 79 anos";220;272;492
"De 80 anos ou mais";370;451;821
"Total";18687;18131;36818
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

