 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 510336 Conquista D'Oeste
Período:2006
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";147;140;287
"De 5 a 9 anos";163;145;308
"De 10 a 14 anos";160;170;330
"De 15 a 19 anos";176;169;345
"De 20 a 24 anos";202;156;358
"De 25 a 29 anos";143;131;274
"De 30 a 34 anos";138;118;256
"De 35 a 39 anos";108;105;213
"De 40 a 44 anos";104;85;189
"De 45 a 49 anos";73;66;139
"De 50 a 54 anos";67;62;129
"De 55 a 59 anos";57;46;103
"De 60 a 64 anos";47;33;80
"De 65 a 69 anos";34;21;55
"De 70 a 74 anos";25;16;41
"De 75 a 79 anos";12;8;20
"De 80 anos ou mais";13;8;21
"Total";1669;1479;3148
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

