 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 171670 Colméia
Período:2013
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";331;320;651
"De 5 a 9 anos";339;337;676
"De 10 a 14 anos";362;374;736
"De 15 a 19 anos";399;387;786
"De 20 a 24 anos";365;337;702
"De 25 a 29 anos";326;320;646
"De 30 a 34 anos";346;340;686
"De 35 a 39 anos";329;347;676
"De 40 a 44 anos";306;302;608
"De 45 a 49 anos";289;271;560
"De 50 a 54 anos";219;215;434
"De 55 a 59 anos";189;192;381
"De 60 a 64 anos";173;160;333
"De 65 a 69 anos";141;117;258
"De 70 a 74 anos";111;85;196
"De 75 a 79 anos";73;64;137
"De 80 anos ou mais";63;65;128
"Total";4361;4233;8594
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

