 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 210237 Cachoeira Grande
Período:2005
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";558;540;1098
"De 5 a 9 anos";604;637;1241
"De 10 a 14 anos";598;568;1166
"De 15 a 19 anos";487;473;960
"De 20 a 24 anos";391;351;742
"De 25 a 29 anos";291;261;552
"De 30 a 34 anos";210;216;426
"De 35 a 39 anos";187;181;368
"De 40 a 44 anos";171;170;341
"De 45 a 49 anos";141;135;276
"De 50 a 54 anos";135;109;244
"De 55 a 59 anos";91;93;184
"De 60 a 64 anos";100;89;189
"De 65 a 69 anos";66;55;121
"De 70 a 74 anos";56;39;95
"De 75 a 79 anos";30;30;60
"De 80 anos ou mais";38;49;87
"Total";4154;3996;8150
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

