 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 280400 Maruim
Período:2000
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";995;919;1914
"De 5 a 9 anos";956;932;1888
"De 10 a 14 anos";963;890;1853
"De 15 a 19 anos";900;902;1802
"De 20 a 24 anos";860;838;1698
"De 25 a 29 anos";665;669;1334
"De 30 a 34 anos";544;563;1107
"De 35 a 39 anos";452;519;971
"De 40 a 44 anos";359;385;744
"De 45 a 49 anos";310;300;610
"De 50 a 54 anos";228;259;487
"De 55 a 59 anos";175;219;394
"De 60 a 64 anos";154;175;329
"De 65 a 69 anos";109;139;248
"De 70 a 74 anos";69;97;166
"De 75 a 79 anos";66;74;140
"De 80 anos ou mais";80;94;174
"Total";7885;7974;15859
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

