 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 251080 Patos
Período:2018
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";3862;3675;7537
"De 5 a 9 anos";3735;3588;7323
"De 10 a 14 anos";4335;4227;8562
"De 15 a 19 anos";4633;4658;9291
"De 20 a 24 anos";4457;4616;9073
"De 25 a 29 anos";4282;4473;8755
"De 30 a 34 anos";4367;4712;9079
"De 35 a 39 anos";4146;4675;8821
"De 40 a 44 anos";3601;4141;7742
"De 45 a 49 anos";3023;3526;6549
"De 50 a 54 anos";2644;3244;5888
"De 55 a 59 anos";2154;2776;4930
"De 60 a 64 anos";1647;2201;3848
"De 65 a 69 anos";1367;1849;3216
"De 70 a 74 anos";1013;1460;2473
"De 75 a 79 anos";703;1085;1788
"De 80 anos ou mais";788;1321;2109
"Total";50757;56227;106984
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

