 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 510835 Vale de São Domingos
Período:2015
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";125;120;245
"De 5 a 9 anos";145;92;237
"De 10 a 14 anos";137;108;245
"De 15 a 19 anos";134;127;261
"De 20 a 24 anos";135;122;257
"De 25 a 29 anos";124;101;225
"De 30 a 34 anos";144;126;270
"De 35 a 39 anos";129;136;265
"De 40 a 44 anos";127;111;238
"De 45 a 49 anos";110;79;189
"De 50 a 54 anos";97;92;189
"De 55 a 59 anos";77;65;142
"De 60 a 64 anos";67;64;131
"De 65 a 69 anos";52;41;93
"De 70 a 74 anos";35;24;59
"De 75 a 79 anos";23;20;43
"De 80 anos ou mais";19;11;30
"Total";1680;1439;3119
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

