 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 314490 Nova Módica
Período:2010
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";138;147;285
"De 5 a 9 anos";176;141;317
"De 10 a 14 anos";191;187;378
"De 15 a 19 anos";202;166;368
"De 20 a 24 anos";143;139;282
"De 25 a 29 anos";150;150;300
"De 30 a 34 anos";132;126;258
"De 35 a 39 anos";102;130;232
"De 40 a 44 anos";144;118;262
"De 45 a 49 anos";107;113;220
"De 50 a 54 anos";104;95;199
"De 55 a 59 anos";69;105;174
"De 60 a 64 anos";71;71;142
"De 65 a 69 anos";69;79;148
"De 70 a 74 anos";60;66;126
"De 75 a 79 anos";39;42;81
"De 80 anos ou mais";40;48;88
"Total";1937;1923;3860
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

