 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 241420 Tibau do Sul
Período:2001
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";507;512;1019
"De 5 a 9 anos";481;469;950
"De 10 a 14 anos";473;429;902
"De 15 a 19 anos";486;471;957
"De 20 a 24 anos";454;413;867
"De 25 a 29 anos";382;315;697
"De 30 a 34 anos";276;287;563
"De 35 a 39 anos";244;251;495
"De 40 a 44 anos";218;209;427
"De 45 a 49 anos";173;145;318
"De 50 a 54 anos";134;131;265
"De 55 a 59 anos";113;118;231
"De 60 a 64 anos";96;110;206
"De 65 a 69 anos";73;81;154
"De 70 a 74 anos";50;68;118
"De 75 a 79 anos";57;57;114
"De 80 anos ou mais";49;47;96
"Total";4266;4113;8379
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

