 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 310500 Baldim
Período:2016
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";257;245;502
"De 5 a 9 anos";266;244;510
"De 10 a 14 anos";278;247;525
"De 15 a 19 anos";298;259;557
"De 20 a 24 anos";327;306;633
"De 25 a 29 anos";285;283;568
"De 30 a 34 anos";278;280;558
"De 35 a 39 anos";270;253;523
"De 40 a 44 anos";236;254;490
"De 45 a 49 anos";268;274;542
"De 50 a 54 anos";288;291;579
"De 55 a 59 anos";239;251;490
"De 60 a 64 anos";184;211;395
"De 65 a 69 anos";132;173;305
"De 70 a 74 anos";129;137;266
"De 75 a 79 anos";86;113;199
"De 80 anos ou mais";101;158;259
"Total";3922;3979;7901
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

