 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 421510 Rodeio
Período:2001
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";342;356;698
"De 5 a 9 anos";398;393;791
"De 10 a 14 anos";493;431;924
"De 15 a 19 anos";509;487;996
"De 20 a 24 anos";468;467;935
"De 25 a 29 anos";425;419;844
"De 30 a 34 anos";412;410;822
"De 35 a 39 anos";439;444;883
"De 40 a 44 anos";418;405;823
"De 45 a 49 anos";357;337;694
"De 50 a 54 anos";297;293;590
"De 55 a 59 anos";227;237;464
"De 60 a 64 anos";203;183;386
"De 65 a 69 anos";142;152;294
"De 70 a 74 anos";95;132;227
"De 75 a 79 anos";80;113;193
"De 80 anos ou mais";43;72;115
"Total";5348;5331;10679
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

