 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 241440 Touros
Período:2013
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1480;1405;2885
"De 5 a 9 anos";1602;1460;3062
"De 10 a 14 anos";1769;1567;3336
"De 15 a 19 anos";1838;1578;3416
"De 20 a 24 anos";1673;1477;3150
"De 25 a 29 anos";1535;1372;2907
"De 30 a 34 anos";1319;1201;2520
"De 35 a 39 anos";1081;1030;2111
"De 40 a 44 anos";957;934;1891
"De 45 a 49 anos";859;830;1689
"De 50 a 54 anos";661;660;1321
"De 55 a 59 anos";459;501;960
"De 60 a 64 anos";441;460;901
"De 65 a 69 anos";407;429;836
"De 70 a 74 anos";298;313;611
"De 75 a 79 anos";217;235;452
"De 80 anos ou mais";235;266;501
"Total";16831;15718;32549
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

