 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 520160 Araçu
Período:2002
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";160;158;318
"De 5 a 9 anos";184;184;368
"De 10 a 14 anos";208;194;402
"De 15 a 19 anos";198;178;376
"De 20 a 24 anos";171;183;354
"De 25 a 29 anos";163;182;345
"De 30 a 34 anos";159;168;327
"De 35 a 39 anos";162;152;314
"De 40 a 44 anos";144;123;267
"De 45 a 49 anos";118;111;229
"De 50 a 54 anos";104;100;204
"De 55 a 59 anos";83;91;174
"De 60 a 64 anos";76;85;161
"De 65 a 69 anos";65;70;135
"De 70 a 74 anos";44;45;89
"De 75 a 79 anos";27;29;56
"De 80 anos ou mais";21;22;43
"Total";2087;2075;4162
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

