 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 291940 Licínio de Almeida
Período:2020
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";391;372;763
"De 5 a 9 anos";404;387;791
"De 10 a 14 anos";417;427;844
"De 15 a 19 anos";450;402;852
"De 20 a 24 anos";448;388;836
"De 25 a 29 anos";528;504;1032
"De 30 a 34 anos";496;467;963
"De 35 a 39 anos";510;474;984
"De 40 a 44 anos";449;409;858
"De 45 a 49 anos";369;355;724
"De 50 a 54 anos";399;393;792
"De 55 a 59 anos";359;338;697
"De 60 a 64 anos";311;329;640
"De 65 a 69 anos";227;254;481
"De 70 a 74 anos";203;210;413
"De 75 a 79 anos";136;148;284
"De 80 anos ou mais";156;263;419
"Total";6253;6120;12373
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

