 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 313375 Itaú de Minas
Período:2010
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";466;452;918
"De 5 a 9 anos";522;544;1066
"De 10 a 14 anos";638;568;1206
"De 15 a 19 anos";665;650;1315
"De 20 a 24 anos";666;645;1311
"De 25 a 29 anos";603;553;1156
"De 30 a 34 anos";500;570;1070
"De 35 a 39 anos";524;502;1026
"De 40 a 44 anos";563;635;1198
"De 45 a 49 anos";566;604;1170
"De 50 a 54 anos";509;521;1030
"De 55 a 59 anos";390;381;771
"De 60 a 64 anos";321;319;640
"De 65 a 69 anos";218;255;473
"De 70 a 74 anos";178;209;387
"De 75 a 79 anos";120;126;246
"De 80 anos ou mais";98;139;237
"Total";7547;7673;15220
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

