 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 260630 Granito
Período:2020
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";311;297;608
"De 5 a 9 anos";314;299;613
"De 10 a 14 anos";310;280;590
"De 15 a 19 anos";373;299;672
"De 20 a 24 anos";332;301;633
"De 25 a 29 anos";301;288;589
"De 30 a 34 anos";337;323;660
"De 35 a 39 anos";223;266;489
"De 40 a 44 anos";258;255;513
"De 45 a 49 anos";208;218;426
"De 50 a 54 anos";194;197;391
"De 55 a 59 anos";156;161;317
"De 60 a 64 anos";129;138;267
"De 65 a 69 anos";93;105;198
"De 70 a 74 anos";121;90;211
"De 75 a 79 anos";81;83;164
"De 80 anos ou mais";106;90;196
"Total";3847;3690;7537
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

