 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 310820 Bonfinópolis de Minas
Período:2006
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";249;242;491
"De 5 a 9 anos";289;266;555
"De 10 a 14 anos";333;277;610
"De 15 a 19 anos";300;279;579
"De 20 a 24 anos";292;282;574
"De 25 a 29 anos";241;234;475
"De 30 a 34 anos";219;230;449
"De 35 a 39 anos";227;217;444
"De 40 a 44 anos";212;191;403
"De 45 a 49 anos";195;171;366
"De 50 a 54 anos";145;143;288
"De 55 a 59 anos";130;128;258
"De 60 a 64 anos";109;109;218
"De 65 a 69 anos";87;84;171
"De 70 a 74 anos";52;62;114
"De 75 a 79 anos";50;48;98
"De 80 anos ou mais";44;52;96
"Total";3174;3015;6189
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

