 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 520547 Chapadão do Céu
Período:2011
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";360;354;714
"De 5 a 9 anos";326;354;680
"De 10 a 14 anos";335;329;664
"De 15 a 19 anos";356;339;695
"De 20 a 24 anos";407;398;805
"De 25 a 29 anos";450;399;849
"De 30 a 34 anos";413;341;754
"De 35 a 39 anos";344;302;646
"De 40 a 44 anos";288;236;524
"De 45 a 49 anos";221;187;408
"De 50 a 54 anos";153;115;268
"De 55 a 59 anos";108;67;175
"De 60 a 64 anos";61;48;109
"De 65 a 69 anos";43;31;74
"De 70 a 74 anos";23;20;43
"De 75 a 79 anos";13;17;30
"De 80 anos ou mais";17;15;32
"Total";3918;3552;7470
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

