 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 431333 Nova Ramada
Período:2002
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";90;88;178
"De 5 a 9 anos";98;95;193
"De 10 a 14 anos";106;110;216
"De 15 a 19 anos";134;112;246
"De 20 a 24 anos";108;100;208
"De 25 a 29 anos";99;90;189
"De 30 a 34 anos";106;90;196
"De 35 a 39 anos";116;98;214
"De 40 a 44 anos";106;90;196
"De 45 a 49 anos";90;86;176
"De 50 a 54 anos";79;76;155
"De 55 a 59 anos";72;74;146
"De 60 a 64 anos";62;62;124
"De 65 a 69 anos";43;47;90
"De 70 a 74 anos";36;38;74
"De 75 a 79 anos";27;29;56
"De 80 anos ou mais";15;20;35
"Total";1387;1305;2692
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

