 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 290200 Aracatu
Período:2004
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";660;631;1291
"De 5 a 9 anos";704;656;1360
"De 10 a 14 anos";783;750;1533
"De 15 a 19 anos";862;830;1692
"De 20 a 24 anos";813;705;1518
"De 25 a 29 anos";588;525;1113
"De 30 a 34 anos";482;427;909
"De 35 a 39 anos";458;448;906
"De 40 a 44 anos";422;373;795
"De 45 a 49 anos";379;343;722
"De 50 a 54 anos";303;309;612
"De 55 a 59 anos";269;282;551
"De 60 a 64 anos";237;264;501
"De 65 a 69 anos";214;231;445
"De 70 a 74 anos";152;156;308
"De 75 a 79 anos";106;114;220
"De 80 anos ou mais";123;153;276
"Total";7555;7197;14752
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

