 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 240375 Fernando Pedroza
Período:2019
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";96;92;188
"De 5 a 9 anos";106;93;199
"De 10 a 14 anos";119;96;215
"De 15 a 19 anos";121;84;205
"De 20 a 24 anos";123;108;231
"De 25 a 29 anos";128;135;263
"De 30 a 34 anos";152;133;285
"De 35 a 39 anos";122;110;232
"De 40 a 44 anos";92;101;193
"De 45 a 49 anos";84;77;161
"De 50 a 54 anos";111;99;210
"De 55 a 59 anos";95;112;207
"De 60 a 64 anos";62;54;116
"De 65 a 69 anos";49;45;94
"De 70 a 74 anos";38;55;93
"De 75 a 79 anos";26;35;61
"De 80 anos ou mais";44;57;101
"Total";1568;1486;3054
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

