 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 522230 Vila Propício
Período:2018
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";224;214;438
"De 5 a 9 anos";212;191;403
"De 10 a 14 anos";195;185;380
"De 15 a 19 anos";203;201;404
"De 20 a 24 anos";220;217;437
"De 25 a 29 anos";229;217;446
"De 30 a 34 anos";214;193;407
"De 35 a 39 anos";206;206;412
"De 40 a 44 anos";232;195;427
"De 45 a 49 anos";223;204;427
"De 50 a 54 anos";205;215;420
"De 55 a 59 anos";190;157;347
"De 60 a 64 anos";155;123;278
"De 65 a 69 anos";107;110;217
"De 70 a 74 anos";76;70;146
"De 75 a 79 anos";46;43;89
"De 80 anos ou mais";37;43;80
"Total";2974;2784;5758
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

