 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 251560 Serra da Raiz
Período:2005
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";155;149;304
"De 5 a 9 anos";178;154;332
"De 10 a 14 anos";186;166;352
"De 15 a 19 anos";171;175;346
"De 20 a 24 anos";190;142;332
"De 25 a 29 anos";136;115;251
"De 30 a 34 anos";103;116;219
"De 35 a 39 anos";80;110;190
"De 40 a 44 anos";88;84;172
"De 45 a 49 anos";76;69;145
"De 50 a 54 anos";63;79;142
"De 55 a 59 anos";53;61;114
"De 60 a 64 anos";43;62;105
"De 65 a 69 anos";71;62;133
"De 70 a 74 anos";34;35;69
"De 75 a 79 anos";33;50;83
"De 80 anos ou mais";37;54;91
"Total";1697;1683;3380
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

