 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 500190 Bataguassu
Período:2009
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";864;839;1703
"De 5 a 9 anos";924;812;1736
"De 10 a 14 anos";897;871;1768
"De 15 a 19 anos";937;885;1822
"De 20 a 24 anos";933;911;1844
"De 25 a 29 anos";891;935;1826
"De 30 a 34 anos";833;813;1646
"De 35 a 39 anos";778;749;1527
"De 40 a 44 anos";720;723;1443
"De 45 a 49 anos";621;639;1260
"De 50 a 54 anos";502;464;966
"De 55 a 59 anos";349;338;687
"De 60 a 64 anos";289;247;536
"De 65 a 69 anos";222;207;429
"De 70 a 74 anos";167;146;313
"De 75 a 79 anos";101;94;195
"De 80 anos ou mais";82;73;155
"Total";10110;9746;19856
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

