 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 316610 Senhora do Porto
Período:2020
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";150;143;293
"De 5 a 9 anos";145;137;282
"De 10 a 14 anos";137;120;257
"De 15 a 19 anos";117;125;242
"De 20 a 24 anos";122;120;242
"De 25 a 29 anos";145;124;269
"De 30 a 34 anos";114;114;228
"De 35 a 39 anos";117;112;229
"De 40 a 44 anos";124;107;231
"De 45 a 49 anos";91;128;219
"De 50 a 54 anos";110;76;186
"De 55 a 59 anos";114;91;205
"De 60 a 64 anos";83;73;156
"De 65 a 69 anos";55;74;129
"De 70 a 74 anos";62;50;112
"De 75 a 79 anos";48;49;97
"De 80 anos ou mais";66;76;142
"Total";1800;1719;3519
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

