 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 420070 Alfredo Wagner
Período:2002
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";415;382;797
"De 5 a 9 anos";493;471;964
"De 10 a 14 anos";509;490;999
"De 15 a 19 anos";473;433;906
"De 20 a 24 anos";372;338;710
"De 25 a 29 anos";315;308;623
"De 30 a 34 anos";346;358;704
"De 35 a 39 anos";391;359;750
"De 40 a 44 anos";356;299;655
"De 45 a 49 anos";275;245;520
"De 50 a 54 anos";223;208;431
"De 55 a 59 anos";162;166;328
"De 60 a 64 anos";131;131;262
"De 65 a 69 anos";103;101;204
"De 70 a 74 anos";70;71;141
"De 75 a 79 anos";52;56;108
"De 80 anos ou mais";34;36;70
"Total";4720;4452;9172
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

