 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 412560 São Mateus do Sul
Período:2002
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1896;1807;3703
"De 5 a 9 anos";1982;1967;3949
"De 10 a 14 anos";1889;1906;3795
"De 15 a 19 anos";1935;1874;3809
"De 20 a 24 anos";1813;1711;3524
"De 25 a 29 anos";1623;1589;3212
"De 30 a 34 anos";1525;1524;3049
"De 35 a 39 anos";1488;1401;2889
"De 40 a 44 anos";1294;1208;2502
"De 45 a 49 anos";1009;1013;2022
"De 50 a 54 anos";812;779;1591
"De 55 a 59 anos";656;611;1267
"De 60 a 64 anos";540;541;1081
"De 65 a 69 anos";414;439;853
"De 70 a 74 anos";280;322;602
"De 75 a 79 anos";177;220;397
"De 80 anos ou mais";96;164;260
"Total";19429;19076;38505
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

