 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 520630 Cristianópolis
Período:2018
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";96;92;188
"De 5 a 9 anos";98;90;188
"De 10 a 14 anos";100;73;173
"De 15 a 19 anos";91;82;173
"De 20 a 24 anos";90;111;201
"De 25 a 29 anos";111;100;211
"De 30 a 34 anos";112;95;207
"De 35 a 39 anos";102;102;204
"De 40 a 44 anos";109;93;202
"De 45 a 49 anos";127;105;232
"De 50 a 54 anos";122;113;235
"De 55 a 59 anos";91;92;183
"De 60 a 64 anos";78;87;165
"De 65 a 69 anos";64;76;140
"De 70 a 74 anos";48;51;99
"De 75 a 79 anos";38;41;79
"De 80 anos ou mais";39;49;88
"Total";1516;1452;2968
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

