 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 261540 Toritama
Período:2020
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";2084;1988;4072
"De 5 a 9 anos";2052;2001;4053
"De 10 a 14 anos";2311;2292;4603
"De 15 a 19 anos";2611;2393;5004
"De 20 a 24 anos";2398;2308;4706
"De 25 a 29 anos";1973;2132;4105
"De 30 a 34 anos";2155;2258;4413
"De 35 a 39 anos";1935;1949;3884
"De 40 a 44 anos";1493;1650;3143
"De 45 a 49 anos";1139;1200;2339
"De 50 a 54 anos";792;963;1755
"De 55 a 59 anos";597;712;1309
"De 60 a 64 anos";417;510;927
"De 65 a 69 anos";274;388;662
"De 70 a 74 anos";202;274;476
"De 75 a 79 anos";122;193;315
"De 80 anos ou mais";140;258;398
"Total";22695;23469;46164
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

