 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 313290 Itamogi
Período:2017
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";275;262;537
"De 5 a 9 anos";277;272;549
"De 10 a 14 anos";319;300;619
"De 15 a 19 anos";391;330;721
"De 20 a 24 anos";436;380;816
"De 25 a 29 anos";422;390;812
"De 30 a 34 anos";398;382;780
"De 35 a 39 anos";382;357;739
"De 40 a 44 anos";345;337;682
"De 45 a 49 anos";345;324;669
"De 50 a 54 anos";372;366;738
"De 55 a 59 anos";375;362;737
"De 60 a 64 anos";327;291;618
"De 65 a 69 anos";232;206;438
"De 70 a 74 anos";154;151;305
"De 75 a 79 anos";110;117;227
"De 80 anos ou mais";117;163;280
"Total";5277;4990;10267
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

