 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 411660 Nova América da Colina
Período:2009
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";120;136;256
"De 5 a 9 anos";149;141;290
"De 10 a 14 anos";172;143;315
"De 15 a 19 anos";161;156;317
"De 20 a 24 anos";156;145;301
"De 25 a 29 anos";145;126;271
"De 30 a 34 anos";145;120;265
"De 35 a 39 anos";125;127;252
"De 40 a 44 anos";127;142;269
"De 45 a 49 anos";117;119;236
"De 50 a 54 anos";108;91;199
"De 55 a 59 anos";79;79;158
"De 60 a 64 anos";65;69;134
"De 65 a 69 anos";53;59;112
"De 70 a 74 anos";42;41;83
"De 75 a 79 anos";25;20;45
"De 80 anos ou mais";25;30;55
"Total";1814;1744;3558
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

