 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 431595 Rolador
Período:2020
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";59;57;116
"De 5 a 9 anos";60;56;116
"De 10 a 14 anos";52;48;100
"De 15 a 19 anos";51;45;96
"De 20 a 24 anos";67;61;128
"De 25 a 29 anos";75;83;158
"De 30 a 34 anos";75;57;132
"De 35 a 39 anos";83;73;156
"De 40 a 44 anos";63;62;125
"De 45 a 49 anos";95;86;181
"De 50 a 54 anos";99;92;191
"De 55 a 59 anos";88;94;182
"De 60 a 64 anos";82;81;163
"De 65 a 69 anos";74;73;147
"De 70 a 74 anos";66;59;125
"De 75 a 79 anos";48;37;85
"De 80 anos ou mais";45;50;95
"Total";1182;1114;2296
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

