 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 250820 Lagoa de Dentro
Período:2011
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";316;311;627
"De 5 a 9 anos";325;314;639
"De 10 a 14 anos";372;361;733
"De 15 a 19 anos";385;383;768
"De 20 a 24 anos";308;305;613
"De 25 a 29 anos";244;264;508
"De 30 a 34 anos";249;232;481
"De 35 a 39 anos";224;244;468
"De 40 a 44 anos";236;236;472
"De 45 a 49 anos";196;216;412
"De 50 a 54 anos";156;179;335
"De 55 a 59 anos";146;154;300
"De 60 a 64 anos";135;132;267
"De 65 a 69 anos";131;143;274
"De 70 a 74 anos";98;141;239
"De 75 a 79 anos";75;102;177
"De 80 anos ou mais";107;111;218
"Total";3703;3828;7531
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

