 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 410322 Bom Sucesso do Sul
Período:2019
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";95;91;186
"De 5 a 9 anos";99;90;189
"De 10 a 14 anos";93;90;183
"De 15 a 19 anos";94;92;186
"De 20 a 24 anos";113;116;229
"De 25 a 29 anos";139;143;282
"De 30 a 34 anos";128;115;243
"De 35 a 39 anos";101;105;206
"De 40 a 44 anos";109;108;217
"De 45 a 49 anos";112;112;224
"De 50 a 54 anos";124;125;249
"De 55 a 59 anos";125;109;234
"De 60 a 64 anos";102;84;186
"De 65 a 69 anos";81;76;157
"De 70 a 74 anos";57;67;124
"De 75 a 79 anos";34;50;84
"De 80 anos ou mais";32;53;85
"Total";1638;1626;3264
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

