 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 432060 Severiano de Almeida
Período:2001
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";151;142;293
"De 5 a 9 anos";155;196;351
"De 10 a 14 anos";160;195;355
"De 15 a 19 anos";208;197;405
"De 20 a 24 anos";167;141;308
"De 25 a 29 anos";137;130;267
"De 30 a 34 anos";142;151;293
"De 35 a 39 anos";190;166;356
"De 40 a 44 anos";164;152;316
"De 45 a 49 anos";156;135;291
"De 50 a 54 anos";124;125;249
"De 55 a 59 anos";103;85;188
"De 60 a 64 anos";82;73;155
"De 65 a 69 anos";56;66;122
"De 70 a 74 anos";55;61;116
"De 75 a 79 anos";30;45;75
"De 80 anos ou mais";18;24;42
"Total";2098;2084;4182
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

