 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 411460 Marechal Cândido Rondon
Período:2018
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1574;1501;3075
"De 5 a 9 anos";1546;1482;3028
"De 10 a 14 anos";1619;1600;3219
"De 15 a 19 anos";1821;1881;3702
"De 20 a 24 anos";2050;2095;4145
"De 25 a 29 anos";2189;2183;4372
"De 30 a 34 anos";2139;2145;4284
"De 35 a 39 anos";1943;2039;3982
"De 40 a 44 anos";1813;1928;3741
"De 45 a 49 anos";1779;1913;3692
"De 50 a 54 anos";1722;1887;3609
"De 55 a 59 anos";1475;1666;3141
"De 60 a 64 anos";1143;1353;2496
"De 65 a 69 anos";926;1119;2045
"De 70 a 74 anos";687;861;1548
"De 75 a 79 anos";468;625;1093
"De 80 anos ou mais";471;736;1207
"Total";25365;27014;52379
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

