 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 330150 Cordeiro
Período:2003
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";792;734;1526
"De 5 a 9 anos";874;831;1705
"De 10 a 14 anos";833;817;1650
"De 15 a 19 anos";851;862;1713
"De 20 a 24 anos";864;891;1755
"De 25 a 29 anos";797;808;1605
"De 30 a 34 anos";704;753;1457
"De 35 a 39 anos";729;809;1538
"De 40 a 44 anos";692;748;1440
"De 45 a 49 anos";602;625;1227
"De 50 a 54 anos";483;534;1017
"De 55 a 59 anos";384;421;805
"De 60 a 64 anos";291;344;635
"De 65 a 69 anos";236;287;523
"De 70 a 74 anos";175;236;411
"De 75 a 79 anos";127;208;335
"De 80 anos ou mais";88;191;279
"Total";9522;10099;19621
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

