 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 260160 Belém do São Francisco
Período:2001
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1403;1311;2714
"De 5 a 9 anos";1197;1258;2455
"De 10 a 14 anos";1184;1177;2361
"De 15 a 19 anos";1139;1245;2384
"De 20 a 24 anos";1016;1008;2024
"De 25 a 29 anos";799;782;1581
"De 30 a 34 anos";667;685;1352
"De 35 a 39 anos";560;624;1184
"De 40 a 44 anos";450;496;946
"De 45 a 49 anos";350;407;757
"De 50 a 54 anos";305;368;673
"De 55 a 59 anos";268;325;593
"De 60 a 64 anos";210;276;486
"De 65 a 69 anos";141;219;360
"De 70 a 74 anos";110;182;292
"De 75 a 79 anos";124;121;245
"De 80 anos ou mais";135;175;310
"Total";10058;10659;20717
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

