 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 421760 Siderópolis
Período:2016
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";412;393;805
"De 5 a 9 anos";400;397;797
"De 10 a 14 anos";453;418;871
"De 15 a 19 anos";533;479;1012
"De 20 a 24 anos";583;526;1109
"De 25 a 29 anos";608;554;1162
"De 30 a 34 anos";591;557;1148
"De 35 a 39 anos";521;491;1012
"De 40 a 44 anos";421;439;860
"De 45 a 49 anos";459;461;920
"De 50 a 54 anos";494;530;1024
"De 55 a 59 anos";446;483;929
"De 60 a 64 anos";360;359;719
"De 65 a 69 anos";236;260;496
"De 70 a 74 anos";144;194;338
"De 75 a 79 anos";95;138;233
"De 80 anos ou mais";107;201;308
"Total";6863;6880;13743
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

