 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 251580 Serra Redonda
Período:2019
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";252;239;491
"De 5 a 9 anos";241;227;468
"De 10 a 14 anos";252;245;497
"De 15 a 19 anos";234;288;522
"De 20 a 24 anos";271;321;592
"De 25 a 29 anos";298;284;582
"De 30 a 34 anos";263;268;531
"De 35 a 39 anos";227;249;476
"De 40 a 44 anos";202;224;426
"De 45 a 49 anos";214;242;456
"De 50 a 54 anos";199;227;426
"De 55 a 59 anos";181;197;378
"De 60 a 64 anos";133;170;303
"De 65 a 69 anos";115;134;249
"De 70 a 74 anos";98;106;204
"De 75 a 79 anos";65;99;164
"De 80 anos ou mais";110;166;276
"Total";3355;3686;7041
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

