 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 130230 Jutaí
Período:2020
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1117;1069;2186
"De 5 a 9 anos";987;900;1887
"De 10 a 14 anos";845;710;1555
"De 15 a 19 anos";673;638;1311
"De 20 a 24 anos";648;604;1252
"De 25 a 29 anos";592;526;1118
"De 30 a 34 anos";474;442;916
"De 35 a 39 anos";419;396;815
"De 40 a 44 anos";340;297;637
"De 45 a 49 anos";283;220;503
"De 50 a 54 anos";241;189;430
"De 55 a 59 anos";219;157;376
"De 60 a 64 anos";144;116;260
"De 65 a 69 anos";119;111;230
"De 70 a 74 anos";99;70;169
"De 75 a 79 anos";65;57;122
"De 80 anos ou mais";59;60;119
"Total";7324;6562;13886
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

