 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 210750 Paço do Lumiar
Período:2001
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";4676;4490;9166
"De 5 a 9 anos";4395;4332;8727
"De 10 a 14 anos";4536;4527;9063
"De 15 a 19 anos";4847;5126;9973
"De 20 a 24 anos";4262;4681;8943
"De 25 a 29 anos";3212;3742;6954
"De 30 a 34 anos";2924;3229;6153
"De 35 a 39 anos";2423;2718;5141
"De 40 a 44 anos";2012;2321;4333
"De 45 a 49 anos";1662;1843;3505
"De 50 a 54 anos";1229;1191;2420
"De 55 a 59 anos";796;839;1635
"De 60 a 64 anos";600;667;1267
"De 65 a 69 anos";435;531;966
"De 70 a 74 anos";298;346;644
"De 75 a 79 anos";194;251;445
"De 80 anos ou mais";208;314;522
"Total";38709;41148;79857
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

