 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 315390 Raposos
Período:2018
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";530;506;1036
"De 5 a 9 anos";523;502;1025
"De 10 a 14 anos";544;535;1079
"De 15 a 19 anos";602;613;1215
"De 20 a 24 anos";690;672;1362
"De 25 a 29 anos";680;691;1371
"De 30 a 34 anos";655;711;1366
"De 35 a 39 anos";675;693;1368
"De 40 a 44 anos";582;649;1231
"De 45 a 49 anos";481;562;1043
"De 50 a 54 anos";447;540;987
"De 55 a 59 anos";419;507;926
"De 60 a 64 anos";344;430;774
"De 65 a 69 anos";266;314;580
"De 70 a 74 anos";178;222;400
"De 75 a 79 anos";88;141;229
"De 80 anos ou mais";90;195;285
"Total";7794;8483;16277
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

