 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 315360 Prudente de Morais
Período:2006
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";366;344;710
"De 5 a 9 anos";473;391;864
"De 10 a 14 anos";478;482;960
"De 15 a 19 anos";500;501;1001
"De 20 a 24 anos";422;441;863
"De 25 a 29 anos";384;393;777
"De 30 a 34 anos";323;353;676
"De 35 a 39 anos";320;341;661
"De 40 a 44 anos";316;358;674
"De 45 a 49 anos";289;289;578
"De 50 a 54 anos";201;211;412
"De 55 a 59 anos";149;170;319
"De 60 a 64 anos";130;127;257
"De 65 a 69 anos";100;106;206
"De 70 a 74 anos";67;90;157
"De 75 a 79 anos";40;51;91
"De 80 anos ou mais";45;54;99
"Total";4603;4702;9305
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

