 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 312350 Douradoquara
Período:2006
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";67;65;132
"De 5 a 9 anos";65;56;121
"De 10 a 14 anos";81;69;150
"De 15 a 19 anos";94;71;165
"De 20 a 24 anos";74;69;143
"De 25 a 29 anos";76;65;141
"De 30 a 34 anos";68;68;136
"De 35 a 39 anos";82;73;155
"De 40 a 44 anos";65;73;138
"De 45 a 49 anos";56;50;106
"De 50 a 54 anos";59;54;113
"De 55 a 59 anos";67;44;111
"De 60 a 64 anos";49;40;89
"De 65 a 69 anos";32;25;57
"De 70 a 74 anos";28;24;52
"De 75 a 79 anos";12;13;25
"De 80 anos ou mais";11;15;26
"Total";986;874;1860
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

