 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 410855 Godoy Moreira
Período:2008
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";118;108;226
"De 5 a 9 anos";139;128;267
"De 10 a 14 anos";144;151;295
"De 15 a 19 anos";143;140;283
"De 20 a 24 anos";113;111;224
"De 25 a 29 anos";105;114;219
"De 30 a 34 anos";118;113;231
"De 35 a 39 anos";134;135;269
"De 40 a 44 anos";140;132;272
"De 45 a 49 anos";132;136;268
"De 50 a 54 anos";112;106;218
"De 55 a 59 anos";97;87;184
"De 60 a 64 anos";95;84;179
"De 65 a 69 anos";74;56;130
"De 70 a 74 anos";58;48;106
"De 75 a 79 anos";37;35;72
"De 80 anos ou mais";29;25;54
"Total";1788;1709;3497
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

