 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 260580 Frei Miguelinho
Período:2011
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";543;531;1074
"De 5 a 9 anos";592;559;1151
"De 10 a 14 anos";644;580;1224
"De 15 a 19 anos";648;596;1244
"De 20 a 24 anos";627;621;1248
"De 25 a 29 anos";591;602;1193
"De 30 a 34 anos";545;550;1095
"De 35 a 39 anos";443;467;910
"De 40 a 44 anos";412;450;862
"De 45 a 49 anos";387;423;810
"De 50 a 54 anos";331;363;694
"De 55 a 59 anos";287;358;645
"De 60 a 64 anos";292;366;658
"De 65 a 69 anos";250;310;560
"De 70 a 74 anos";233;261;494
"De 75 a 79 anos";158;180;338
"De 80 anos ou mais";235;282;517
"Total";7218;7499;14717
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

