 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 421825 Timbó Grande
Período:2006
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";364;345;709
"De 5 a 9 anos";451;456;907
"De 10 a 14 anos";407;402;809
"De 15 a 19 anos";348;343;691
"De 20 a 24 anos";312;345;657
"De 25 a 29 anos";297;283;580
"De 30 a 34 anos";305;272;577
"De 35 a 39 anos";241;228;469
"De 40 a 44 anos";220;192;412
"De 45 a 49 anos";154;159;313
"De 50 a 54 anos";141;115;256
"De 55 a 59 anos";119;93;212
"De 60 a 64 anos";82;66;148
"De 65 a 69 anos";61;54;115
"De 70 a 74 anos";46;41;87
"De 75 a 79 anos";30;29;59
"De 80 anos ou mais";21;19;40
"Total";3599;3442;7041
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

