 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 171700 Pindorama do Tocantins
Período:2011
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";227;217;444
"De 5 a 9 anos";249;233;482
"De 10 a 14 anos";238;214;452
"De 15 a 19 anos";254;198;452
"De 20 a 24 anos";183;175;358
"De 25 a 29 anos";182;168;350
"De 30 a 34 anos";166;146;312
"De 35 a 39 anos";152;137;289
"De 40 a 44 anos";134;148;282
"De 45 a 49 anos";150;115;265
"De 50 a 54 anos";120;93;213
"De 55 a 59 anos";113;94;207
"De 60 a 64 anos";83;76;159
"De 65 a 69 anos";63;65;128
"De 70 a 74 anos";47;37;84
"De 75 a 79 anos";29;19;48
"De 80 anos ou mais";30;29;59
"Total";2420;2164;4584
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

