 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 431520 Putinga
Período:2006
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";114;110;224
"De 5 a 9 anos";157;137;294
"De 10 a 14 anos";172;153;325
"De 15 a 19 anos";180;159;339
"De 20 a 24 anos";193;161;354
"De 25 a 29 anos";153;124;277
"De 30 a 34 anos";134;109;243
"De 35 a 39 anos";122;135;257
"De 40 a 44 anos";167;155;322
"De 45 a 49 anos";169;164;333
"De 50 a 54 anos";171;162;333
"De 55 a 59 anos";136;143;279
"De 60 a 64 anos";113;103;216
"De 65 a 69 anos";75;96;171
"De 70 a 74 anos";57;78;135
"De 75 a 79 anos";46;72;118
"De 80 anos ou mais";40;73;113
"Total";2199;2134;4333
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

