 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 412065 Quarto Centenário
Período:2003
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";213;197;410
"De 5 a 9 anos";258;232;490
"De 10 a 14 anos";278;268;546
"De 15 a 19 anos";268;260;528
"De 20 a 24 anos";227;209;436
"De 25 a 29 anos";196;202;398
"De 30 a 34 anos";215;228;443
"De 35 a 39 anos";229;222;451
"De 40 a 44 anos";188;175;363
"De 45 a 49 anos";141;131;272
"De 50 a 54 anos";98;107;205
"De 55 a 59 anos";79;95;174
"De 60 a 64 anos";81;85;166
"De 65 a 69 anos";76;74;150
"De 70 a 74 anos";61;50;111
"De 75 a 79 anos";45;37;82
"De 80 anos ou mais";25;28;53
"Total";2678;2600;5278
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

