 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 430470 Carazinho
Período:2012
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1897;1813;3710
"De 5 a 9 anos";2081;1979;4060
"De 10 a 14 anos";2367;2277;4644
"De 15 a 19 anos";2454;2429;4883
"De 20 a 24 anos";2427;2442;4869
"De 25 a 29 anos";2485;2504;4989
"De 30 a 34 anos";2325;2355;4680
"De 35 a 39 anos";1984;2109;4093
"De 40 a 44 anos";1897;2179;4076
"De 45 a 49 anos";1919;2287;4206
"De 50 a 54 anos";1845;2201;4046
"De 55 a 59 anos";1569;1933;3502
"De 60 a 64 anos";1259;1582;2841
"De 65 a 69 anos";939;1216;2155
"De 70 a 74 anos";682;941;1623
"De 75 a 79 anos";469;710;1179
"De 80 anos ou mais";442;882;1324
"Total";29041;31839;60880
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

