 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 421227 Passos Maia
Período:2017
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";180;172;352
"De 5 a 9 anos";145;157;302
"De 10 a 14 anos";144;151;295
"De 15 a 19 anos";166;175;341
"De 20 a 24 anos";174;195;369
"De 25 a 29 anos";157;159;316
"De 30 a 34 anos";150;139;289
"De 35 a 39 anos";135;139;274
"De 40 a 44 anos";138;135;273
"De 45 a 49 anos";157;137;294
"De 50 a 54 anos";137;131;268
"De 55 a 59 anos";119;118;237
"De 60 a 64 anos";103;107;210
"De 65 a 69 anos";80;78;158
"De 70 a 74 anos";53;55;108
"De 75 a 79 anos";27;37;64
"De 80 anos ou mais";27;48;75
"Total";2092;2133;4225
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

