 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 421370 Pouso Redondo
Período:2018
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";702;671;1373
"De 5 a 9 anos";637;627;1264
"De 10 a 14 anos";618;614;1232
"De 15 a 19 anos";632;621;1253
"De 20 a 24 anos";670;674;1344
"De 25 a 29 anos";713;708;1421
"De 30 a 34 anos";744;723;1467
"De 35 a 39 anos";701;672;1373
"De 40 a 44 anos";610;597;1207
"De 45 a 49 anos";538;537;1075
"De 50 a 54 anos";506;483;989
"De 55 a 59 anos";445;434;879
"De 60 a 64 anos";359;367;726
"De 65 a 69 anos";282;266;548
"De 70 a 74 anos";226;200;426
"De 75 a 79 anos";148;153;301
"De 80 anos ou mais";143;168;311
"Total";8674;8515;17189
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

