 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 431242 Mormaço
Período:2000
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";101;97;198
"De 5 a 9 anos";105;92;197
"De 10 a 14 anos";127;108;235
"De 15 a 19 anos";131;105;236
"De 20 a 24 anos";81;85;166
"De 25 a 29 anos";73;74;147
"De 30 a 34 anos";84;76;160
"De 35 a 39 anos";102;96;198
"De 40 a 44 anos";84;73;157
"De 45 a 49 anos";75;76;151
"De 50 a 54 anos";81;59;140
"De 55 a 59 anos";65;75;140
"De 60 a 64 anos";63;55;118
"De 65 a 69 anos";51;41;92
"De 70 a 74 anos";21;38;59
"De 75 a 79 anos";30;26;56
"De 80 anos ou mais";13;17;30
"Total";1287;1193;2480
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

