 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 172097 Talismã
Período:2006
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";111;105;216
"De 5 a 9 anos";126;128;254
"De 10 a 14 anos";139;123;262
"De 15 a 19 anos";143;116;259
"De 20 a 24 anos";127;110;237
"De 25 a 29 anos";98;108;206
"De 30 a 34 anos";100;99;199
"De 35 a 39 anos";91;85;176
"De 40 a 44 anos";99;80;179
"De 45 a 49 anos";86;68;154
"De 50 a 54 anos";60;40;100
"De 55 a 59 anos";52;34;86
"De 60 a 64 anos";44;26;70
"De 65 a 69 anos";32;18;50
"De 70 a 74 anos";23;16;39
"De 75 a 79 anos";10;9;19
"De 80 anos ou mais";11;6;17
"Total";1352;1171;2523
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

