 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 150600 Prainha
Período:2013
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1774;1691;3465
"De 5 a 9 anos";1919;1800;3719
"De 10 a 14 anos";2013;1835;3848
"De 15 a 19 anos";1846;1642;3488
"De 20 a 24 anos";1476;1297;2773
"De 25 a 29 anos";1229;1082;2311
"De 30 a 34 anos";1102;989;2091
"De 35 a 39 anos";973;827;1800
"De 40 a 44 anos";802;697;1499
"De 45 a 49 anos";688;597;1285
"De 50 a 54 anos";576;468;1044
"De 55 a 59 anos";463;377;840
"De 60 a 64 anos";339;273;612
"De 65 a 69 anos";246;186;432
"De 70 a 74 anos";191;155;346
"De 75 a 79 anos";123;105;228
"De 80 anos ou mais";110;97;207
"Total";15870;14118;29988
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

