 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 317057 Vargem Alegre
Período:2005
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";241;230;471
"De 5 a 9 anos";351;284;635
"De 10 a 14 anos";290;304;594
"De 15 a 19 anos";345;276;621
"De 20 a 24 anos";301;302;603
"De 25 a 29 anos";274;289;563
"De 30 a 34 anos";235;251;486
"De 35 a 39 anos";225;206;431
"De 40 a 44 anos";217;214;431
"De 45 a 49 anos";196;173;369
"De 50 a 54 anos";165;171;336
"De 55 a 59 anos";125;145;270
"De 60 a 64 anos";108;124;232
"De 65 a 69 anos";103;103;206
"De 70 a 74 anos";87;74;161
"De 75 a 79 anos";59;67;126
"De 80 anos ou mais";47;55;102
"Total";3369;3268;6637
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

