 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 421505 Rio Rufino
Período:2016
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";97;93;190
"De 5 a 9 anos";81;84;165
"De 10 a 14 anos";74;89;163
"De 15 a 19 anos";98;107;205
"De 20 a 24 anos";103;111;214
"De 25 a 29 anos";94;86;180
"De 30 a 34 anos";95;85;180
"De 35 a 39 anos";81;77;158
"De 40 a 44 anos";91;78;169
"De 45 a 49 anos";96;97;193
"De 50 a 54 anos";93;81;174
"De 55 a 59 anos";70;60;130
"De 60 a 64 anos";66;63;129
"De 65 a 69 anos";52;37;89
"De 70 a 74 anos";35;30;65
"De 75 a 79 anos";19;17;36
"De 80 anos ou mais";22;19;41
"Total";1267;1214;2481
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

