 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 292305 Novo Triunfo
Período:2004
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";707;711;1418
"De 5 a 9 anos";816;880;1696
"De 10 a 14 anos";779;863;1642
"De 15 a 19 anos";847;920;1767
"De 20 a 24 anos";707;806;1513
"De 25 a 29 anos";563;614;1177
"De 30 a 34 anos";481;523;1004
"De 35 a 39 anos";484;514;998
"De 40 a 44 anos";432;434;866
"De 45 a 49 anos";336;350;686
"De 50 a 54 anos";284;313;597
"De 55 a 59 anos";280;243;523
"De 60 a 64 anos";207;235;442
"De 65 a 69 anos";181;171;352
"De 70 a 74 anos";122;107;229
"De 75 a 79 anos";87;104;191
"De 80 anos ou mais";120;117;237
"Total";7433;7905;15338
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

